,sentence_id,words,labels,ner_tags
22400,6585,5600,B-TOT,7
22401,6585,dh,O,0
22402,6586,hire,O,0
22403,6586,de,O,0
22404,6586,votre,O,0
22405,6586,visitexktt,O,0
22406,6587,fl,O,0
22407,6587,sar,O,0
22408,6587,a,O,0
22409,6587,73,O,0
22410,6587,tf,O,0
22411,6587,40132774,O,0
22412,6588,0081241000051,O,0
22413,6597,tonymoly,B-ORG,1
22414,6597,viva,I-ORG,2
22415,6597,city,I-ORG,2
22416,6608,ctonynuly,O,0
22417,6608,shop,O,0
22418,6608,95874,O,0
22419,6619,unit,B-ADD,3
22420,6619,l1044b,I-ADD,4
22421,6619,vivacity,I-ADD,4
22422,6619,megamall,I-ADD,4
22423,6625,jalan,I-ADD,4
22424,6625,han,O,0
22425,6625,alwi,B-ADD,3
22426,6626,93350,I-ADD,4
22427,6626,kuching,I-ADD,4
22428,6626,sarawak,I-ADD,4
22429,6627,o51,O,0
22430,6627,id,O,0
22431,6627,000349356032,O,0
22432,6628,tay,O,0
22433,6628,invoice,O,0
22434,6629,terminal,O,0
22435,6629,880,O,0
22436,6630,sales,O,0
22437,6630,no,O,0
22438,6630,1807949,O,0
22439,6598,sales,O,0
22440,6598,date,O,0
22441,6598,29032018,B-TIM,5
22442,6598,703746,O,0
22443,6599,cask,O,0
22444,6599,then,O,0
22445,6599,fiona,O,0
22446,6600,cireen,O,0
22447,6601,poin,O,0
22448,6602,egg,O,0
22449,6602,pore,O,0
22450,6602,blackhead,O,0
22451,6602,steam,O,0
22452,6602,balmzeac,O,0
22453,6602,sr,O,0
22454,6603,04018600,O,0
22455,6603,1,O,0
22456,6604,jisc,O,0
22457,6604,1000,O,0
22458,6604,ts,O,0
22459,6604,fs,O,0
22460,6605,gg,O,0
22461,6605,pore,O,0
22462,6605,tightening,O,0
22463,6605,cooling,O,0
22464,6605,pa30g,O,0
22465,6605,sr,O,0
22466,6606,1s04017600,O,0
22467,6606,1,O,0
22468,6607,hise,O,0
22469,6607,1000,O,0
22470,6607,5,O,0
22471,6607,59,O,0
22472,6609,discount,O,0
22473,6609,10,O,0
22474,6609,eac,O,0
22475,6609,zr,O,0
22476,6610,1,O,0
22477,6611,ttem,O,0
22478,6611,count,O,0
22479,6612,total,O,0
22480,6612,sales,O,0
22481,6612,incl,O,0
22482,6612,gst,O,0
22483,6613,pounding,O,0
22484,6613,adjustment,O,0
22485,6614,otal,O,0
22486,6614,after,O,0
22487,6614,rounding,O,0
22488,6615,card,O,0
22489,6615,no,O,0
22490,6615,46,O,0
22491,6615,xxxxxxxxxx,O,0
22492,6615,1819,O,0
22493,6616,app,O,0
22494,6616,code,O,0
22495,6616,a0000000031010,O,0
22496,6617,4g,O,0
22497,6617,xxxxxxxx,O,0
22498,6617,1819,O,0
22499,6618,lst,O,0
22500,6618,summary,O,0
22501,6618,amount,O,0
22502,6618,rm,O,0
22503,6618,taxrm,O,0
22504,6620,zr,O,0
22505,6620,0,O,0
22506,6621,iotal,O,0
22507,6621,promotional,O,0
22508,6621,saving,O,0
22509,6622,inted,O,0
22510,6622,cn,O,0
22511,6622,29032018,B-TIM,5
22512,6622,203807,O,0
22513,6623,thank,O,0
22514,6623,you,O,0
22515,6624,meagain,O,0
22516,6631,tonymoly,B-ORG,1
22517,6631,viva,I-ORG,2
22518,6631,city,I-ORG,2
22519,6642,tonymoly,I-ORG,2
22520,6642,shop,O,0
22521,6642,95874,O,0
22522,6648,unit,B-ADD,3
22523,6648,l1044b,I-ADD,4
22524,6648,vivacity,I-ADD,4
22525,6648,megamall,I-ADD,4
22526,6649,jalan,I-ADD,4
22527,6649,wan,I-ADD,4
22528,6649,alhi,O,0
22529,6650,93350,B-ADD,3
22530,6650,kuching,I-ADD,4
22531,6650,sarawak,I-ADD,4
22532,6651,4st,O,0
22533,6651,id,O,0
22534,6651,000349356032,O,0
22535,6652,tax,O,0
22536,6652,invoice,O,0
22537,6653,terminal,O,0
22538,6653,880,O,0
22539,6654,sales,O,0
22540,6654,no,O,0
22541,6654,8807947,O,0
22542,6632,sales,O,0
22543,6632,date,O,0
22544,6632,29032018,B-TIM,5
22545,6632,201938,O,0
22546,6633,cashier,O,0
22547,6633,then,O,0
22548,6633,fiona,O,0
22549,6634,client,O,0
22550,6634,cash,O,0
22551,6635,point,O,0
22552,6635,earned,O,0
22553,6635,o,O,0
22554,6636,pure,O,0
22555,6636,eco,O,0
22556,6636,snail,O,0
22557,6636,moisture,O,0
22558,6636,gel,O,0
22559,6636,300,O,0
22560,6636,sr,O,0
22561,6637,bnogoco8o0,O,0
22562,6637,1,O,0
22563,6638,item,O,0
22564,6638,count,O,0
22565,6639,fotal,O,0
22566,6639,sales,O,0
22567,6639,incl,O,0
22568,6639,gst,O,0
22569,6640,rounding,O,0
22570,6640,adjustment,O,0
22571,6641,tutal,O,0
22572,6641,after,O,0
22573,6641,rounding,O,0
22574,6643,46,O,0
22575,6643,xxxxxxxxx,O,0
22576,6643,1819,O,0
22577,6644,a0000000031010,O,0
22578,6645,46,O,0
22579,6645,xxxxxxxxx,O,0
22580,6645,1819,O,0
22581,6646,gs,O,0
22582,6646,ummary,O,0
22583,6646,amount,O,0
22584,6646,rm,O,0
22585,6646,taxrm,O,0
22586,6647,printed,O,0
22587,6647,on,O,0
22588,6647,29032018,B-TIM,5
22589,6647,201959,O,0
22590,6655,tonymoly,B-ORG,1
22591,6655,viva,I-ORG,2
22592,6655,city,I-ORG,2
22593,6666,ctonymoly,O,0
22594,6666,shop,O,0
22595,6666,95874,O,0
22596,6677,unit,B-ADD,3
22597,6677,l1044b,I-ADD,4
22598,6677,vivacity,I-ADD,4
22599,6677,megamall,I-ADD,4
22600,6678,jalan,I-ADD,4
22601,6678,wan,I-ADD,4
22602,6678,alhi,O,0
22603,6679,93350,B-ADD,3
22604,6679,kuching,I-ADD,4
22605,6679,sarawak,I-ADD,4
22606,6680,451,O,0
22607,6680,0,O,0
22608,6680,000349356032,O,0
22609,6681,tax,O,0
22610,6681,invoice,O,0
22611,6682,terminal,O,0
22612,6682,880,O,0
22613,6683,sales,O,0
22614,6683,no,O,0
22615,6683,8807946,O,0
22616,6656,ales,O,0
22617,6656,date,O,0
22618,6656,29032018,B-TIM,5
22619,6656,201907,O,0
22620,6657,cashier,O,0
22621,6657,then,O,0
22622,6657,fiona,O,0
22623,6658,client,O,0
22624,6658,cash,O,0
22625,6659,point,O,0
22626,6659,earned,O,0
22627,6660,wunder,O,0
22628,6660,cheese,O,0
22629,6660,firming,O,0
22630,6660,cream,O,0
22631,6660,eac,O,0
22632,6660,sr,O,0
22633,6661,t02001600,O,0
22634,6661,1,O,0
22635,6662,disc,O,0
22636,6662,30,O,0
22637,6662,00,O,0
22638,6662,2097,O,0
22639,6663,discount,O,0
22640,6663,30,O,0
22641,6663,eac,O,0
22642,6663,zr,O,0
22643,6664,000,O,0
22644,6665,lotal,O,0
22645,6665,sales,O,0
22646,6665,incl,O,0
22647,6665,gst,O,0
22648,6667,rounding,O,0
22649,6667,adjustment,O,0
22650,6668,total,O,0
22651,6668,after,O,0
22652,6668,rounding,O,0
22653,6669,card,O,0
22654,6669,no,O,0
22655,6669,46,O,0
22656,6669,xxxxxxxxxx,O,0
22657,6669,1819,O,0
22658,6670,app,O,0
22659,6670,code,O,0
22660,6670,a0000000031010,O,0
22661,6671,46,O,0
22662,6671,xxxxxxxx,O,0
22663,6671,1819,O,0
22664,6672,iu,O,0
22665,6672,summary,O,0
22666,6672,amount,O,0
22667,6672,rn,O,0
22668,6672,taxrm,O,0
22669,6673,iatal,O,0
22670,6673,promotional,O,0
22671,6673,saving,O,0
22672,6674,i,O,0
22673,6674,inted,O,0
22674,6674,on,O,0
22675,6674,29032018,B-TIM,5
22676,6674,201933,O,0
22677,6675,thank,O,0
22678,6675,you,O,0
22679,6676,please,O,0
22680,6676,come,O,0
22681,6676,again,O,0
22682,6684,s,O,0
22683,6695,3,O,0
22684,6696,,O,0
22685,6697,s,O,0
22686,6698,z,O,0
22687,6699,,O,0
22688,6700,mit,O,0
22689,6701,,O,0
22690,6702,as,O,0
22691,6685,trek,O,0
22692,6686,re,O,0
22693,6687,iiarcii,O,0
22694,6688,1,O,0
22695,6689,ha,O,0
22696,6690,i,O,0
22697,6690,ur,O,0
22698,6691,plesse,O,0
22699,6691,eme,O,0
22700,6692,any,O,0
22701,6692,enquiry,O,0
22702,6693,for,O,0
22703,6694,2or2048,O,0
22704,6694,o91331,O,0
22705,6703,fas,O,0
22706,6703,t,O,0
22707,6703,summeny,O,0
22708,6704,fxm,O,0
22709,6704,wy,O,0
22710,6704,ea,O,0
22711,6704,moe,O,0
22712,6704,as,O,0
22713,6704,ese,O,0
22714,6705,ro,O,0
22715,6706,sr,O,0
22716,6706,a,O,0
22717,6707,jee,O,0
22718,6707,eer,O,0
22719,6707,ease,O,0
22720,6708,m2,O,0
22721,6708,dt,O,0
22722,6708,kuchat,O,0
22723,6708,sdn,B-ORG,1
22724,6708,bhd,I-ORG,2
22725,6719,co,O,0
22726,6719,reg,O,0
22727,6719,750441w,O,0
22728,6730,lot,B-ADD,3
22729,6730,851a,O,0
22730,6730,1851b,B-ADD,3
22731,6730,jalan,I-ADD,4
22732,6730,kpb,I-ADD,4
22733,6730,6,I-ADD,4
22734,6741,kawasan,I-ADD,4
22735,6741,perindustrion,O,0
22736,6741,balakong,B-ADD,3
22737,6744,43300,I-ADD,4
22738,6744,seri,I-ADD,4
22739,6744,kembangan,I-ADD,4
22740,6744,selangor,I-ADD,4
22741,6745,ast,O,0
22742,6745,id,O,0
22743,6745,no,O,0
22744,6745,000473792512,O,0
22745,6746,wang,O,0
22746,6747,tax,O,0
22747,6747,invoice,O,0
22748,6748,magnetic,O,0
22749,6748,whiteboard,O,0
22750,6748,lbootn,O,0
22751,6748,90kedch,O,0
22752,6709,e2ge,O,0
22753,6709,12,O,0
22754,6710,9087396,O,0
22755,6710,3506,O,0
22756,6711,jape,O,0
22757,6711,dispenser,O,0
22758,6711,setjegoo,O,0
22759,6711,citrus,O,0
22760,6712,wage,O,0
22761,6712,2,O,0
22762,6713,9556481179603,O,0
22763,6713,2x,O,0
22764,6713,1990,O,0
22765,6714,candle,O,0
22766,6714,3001050h,O,0
22767,6715,oc3z412,O,0
22768,6715,40,O,0
22769,6716,9044364,O,0
22770,6716,lee,O,0
22771,6716,s50,O,0
22772,6717,ball,O,0
22773,6717,pen,O,0
22774,6717,gbk,O,0
22775,6717,o5nm,O,0
22776,6717,kc1089h,O,0
22777,6718,rc112342,O,0
22778,6718,12144,O,0
22779,6720,6953070934578,O,0
22780,6720,14,O,0
22781,6720,290,O,0
22782,6721,white,O,0
22783,6721,board,O,0
22784,6721,marker,O,0
22785,6721,set,O,0
22786,6721,358,O,0
22787,6722,b17,O,0
22788,6722,12249,O,0
22789,6723,9082825,O,0
22790,6723,336,O,0
22791,6724,first,O,0
22792,6724,ald,O,0
22793,6724,kit,O,0
22794,6725,cg612,O,0
22795,6725,48,O,0
22796,6726,9061496,O,0
22797,6726,x,O,0
22798,6726,2690,O,0
22799,6727,planning,O,0
22800,6727,magnet,O,0
22801,6727,somm,O,0
22802,6728,rc2z,O,0
22803,6728,24288,O,0
22804,6729,9088524,O,0
22805,6729,sk,O,0
22806,6729,28,O,0
22807,6729,280,O,0
22808,6731,items,O,0
22809,6731,ftys,O,0
22810,6731,i,O,0
22811,6732,total,O,0
22812,6732,inel,O,0
22813,6732,gotaekae,O,0
22814,6732,rm,O,0
22815,6732,11976,O,0
22816,6733,cash,O,0
22817,6733,i,O,0
22818,6733,rm,O,0
22819,6733,12006,O,0
22820,6734,change,O,0
22821,6734,rm,O,0
22822,6734,036,O,0
22823,6735,gst,O,0
22824,6735,summary,O,0
22825,6735,amtrm,O,0
22826,6735,taxrm,O,0
22827,6736,gst,O,0
22828,6736,s6,O,0
22829,6736,11292,O,0
22830,6736,678,O,0
22831,6737,peetieete,O,0
22832,6737,ow,O,0
22833,6737,ihetied,O,0
22834,6737,fearee,O,0
22835,6737,tw,O,0
22836,6737,pe,O,0
22837,6737,me,O,0
22838,6737,mer,O,0
22839,6737,ees,O,0
22840,6737,wm,O,0
22841,6737,a,O,0
22842,6738,15,O,0
22843,6738,04,O,0
22844,6738,13,O,0
22845,6738,we,O,0
22846,6738,m1,O,0
22847,6738,shot,O,0
22848,6738,8018,O,0
22849,6738,t2,O,0
22850,6738,ro00z43654,O,0
22851,6739,operator,O,0
22852,6739,trainee,O,0
22853,6739,cashier,O,0
22854,6740,exchan,O,0
22855,6740,ff,O,0
22856,6740,are,O,0
22857,6740,alloweo,O,0
22858,6740,within,O,0
22859,6742,7,O,0
22860,6742,ay,O,0
22861,6742,with,O,0
22862,6742,receipt,O,0
22863,6743,girictly,O,0
22864,6743,no,O,0
22865,6743,cash,O,0
22866,6743,refund,O,0
22867,6749,pr,O,0
22868,6760,premio,B-ORG,1
22869,6760,stationery,I-ORG,2
22870,6760,sdn,I-ORG,2
22871,6760,bhd,I-ORG,2
22872,6771,co,O,0
22873,6771,no,O,0
22874,6771,123769w,O,0
22875,6782,gst,O,0
22876,6782,reg,O,0
22877,6782,no,O,0
22878,6782,001032994816,O,0
22879,6784,fg01,B-ADD,3
22880,6784,jalan,I-ADD,4
22881,6784,ss,I-ADD,4
22882,6784,65b,I-ADD,4
22883,6785,dataran,I-ADD,4
22884,6785,glomac,I-ADD,4
22885,6785,kelana,I-ADD,4
22886,6786,47301,I-ADD,4
22887,6786,petaling,I-ADD,4
22888,6786,selangor,I-ADD,4
22889,6787,037880,O,0
22890,6787,5750,O,0
22891,6788,tax,O,0
22892,6788,invoice,O,0
22893,6750,invoice,O,0
22894,6750,no,O,0
22895,6750,k1248350,O,0
22896,6751,date,O,0
22897,6751,08022017,B-TIM,5
22898,6751,20949,O,0
22899,6751,pm,O,0
22900,6752,cashier,O,0
22901,6752,su,O,0
22902,6752,may,O,0
22903,6753,description,O,0
22904,6753,qty,O,0
22905,6753,price,O,0
22906,6753,amount,O,0
22907,6754,fsr,O,0
22908,6754,square,O,0
22909,6754,thunb,O,0
22910,6754,30,O,0
22911,6754,085,O,0
22912,6754,2544,O,0
22913,6755,tacks,O,0
22914,6756,discount,O,0
22915,6756,006,O,0
22916,6757,total,O,0
22917,6757,sales,O,0
22918,6757,inclusive,O,0
22919,6757,gst,O,0
22920,6757,6,O,0
22921,6757,00,O,0
22922,6757,ssss,O,0
22923,6758,es,O,0
22924,6758,rounding,O,0
22925,6758,adjustment,O,0
22926,6758,001,O,0
22927,6759,amount,O,0
22928,6759,to,O,0
22929,6759,be,O,0
22930,6759,paid,O,0
22931,6759,2545,B-TOT,7
22932,6761,cash,O,0
22933,6761,recewed,O,0
22934,6761,2550,O,0
22935,6762,change,O,0
22936,6762,005,O,0
22937,6763,starting,O,0
22938,6763,st,O,0
22939,6763,april,O,0
22940,6763,we,O,0
22941,6763,will,O,0
22942,6763,no,O,0
22943,6763,longer,O,0
22944,6763,bs,O,0
22945,6763,issuing,O,0
22946,6763,handwritten,O,0
22947,6764,invoices,O,0
22948,6764,your,O,0
22949,6764,service,O,0
22950,6764,yobs,O,0
22951,6764,such,O,0
22952,6764,as,O,0
22953,6764,photocopy,O,0
22954,6764,and,O,0
22955,6764,printing,O,0
22956,6764,are,O,0
22957,6765,replaced,O,0
22958,6765,by,O,0
22959,6765,the,O,0
22960,6765,order,O,0
22961,6765,torm,O,0
22962,6765,along,O,0
22963,6765,with,O,0
22964,6765,a,O,0
22965,6765,copy,O,0
22966,6765,of,O,0
22967,6765,this,O,0
22968,6765,receipt,O,0
22969,6766,0,O,0
22970,6766,the,O,0
22971,6766,6,O,0
22972,6766,gst,O,0
22973,6766,during,O,0
22974,6766,chechout,O,0
22975,6767,all,O,0
22976,6767,goods,O,0
22977,6767,and,O,0
22978,6767,services,O,0
22979,6767,are,O,0
22980,6768,all,O,0
22981,6768,goods,O,0
22982,6768,sold,O,0
22983,6768,not,O,0
22984,6768,returnablerefundable,O,0
22985,6768,exchanges,O,0
22986,6768,only,O,0
22987,6769,acceptable,O,0
22988,6769,within,O,0
22989,6769,3,O,0
22990,6769,days,O,0
22991,6769,with,O,0
22992,6769,a,O,0
22993,6769,proof,O,0
22994,6769,of,O,0
22995,6769,receipt,O,0
22996,6770,all,O,0
22997,6770,cartridge,O,0
22998,6770,toner,O,0
22999,6770,sales,O,0
23000,6770,are,O,0
23001,6770,final,O,0
23002,6770,and,O,0
23003,6770,nonrefundable,O,0
23004,6772,no,O,0
23005,6772,cash,O,0
23006,6772,refunds,O,0
23007,6772,for,O,0
23008,6772,credit,O,0
23009,6772,card,O,0
23010,6772,purchases,O,0
23011,6773,no,O,0
23012,6773,refunds,O,0
23013,6773,or,O,0
23014,6773,exchanges,O,0
23015,6773,will,O,0
23016,6773,be,O,0
23017,6773,entertained,O,0
23018,6773,without,O,0
23019,6773,proof,O,0
23020,6773,of,O,0
23021,6773,receipt,O,0
23022,6774,terms,O,0
23023,6774,and,O,0
23024,6774,conditions,O,0
23025,6774,appplied,O,0
23026,6775,tt,O,0
23027,6776,gst,O,0
23028,6776,summary,O,0
23029,6776,amountrm,O,0
23030,6776,taxrmi,O,0
23031,6776,j,O,0
23032,6777,sr,O,0
23033,6777,600,O,0
23034,6777,2400,O,0
23035,6777,144,O,0
23036,6778,thank,O,0
23037,6778,you,O,0
23038,6778,for,O,0
23039,6778,shopping,O,0
23040,6778,at,O,0
23041,6778,premio,B-ORG,1
23042,6779,have,O,0
23043,6779,a,O,0
23044,6779,nice,O,0
23045,6779,day,O,0
23046,6780,for,O,0
23047,6780,the,O,0
23048,6780,latest,O,0
23049,6780,news,O,0
23050,6780,and,O,0
23051,6780,updates,O,0
23052,6781,hhe,O,0
23053,6781,us,O,0
23054,6781,on,O,0
23055,6781,faceboohcompremiostationery,O,0
23056,6781,25,O,0
23057,6781,5p,O,0
23058,6783,ig,O,0
23059,6789,y,B-ORG,1
23060,6789,soon,I-ORG,2
23061,6789,fatt,I-ORG,2
23062,6789,sr,O,0
23063,6789,81497p,O,0
23064,6800,lui,O,0
23065,6800,1504,B-ADD,3
23066,6800,batu,I-ADD,4
23067,6800,8,I-ADD,4
23068,6800,12,I-ADD,4
23069,6800,jalan,I-ADD,4
23070,6800,klang,I-ADD,4
23071,6800,lama,I-ADD,4
23072,6811,46000,I-ADD,4
23073,6811,petaling,I-ADD,4
23074,6811,jaya,I-ADD,4
23075,6811,selangor,I-ADD,4
23076,6813,tel,O,0
23077,6813,0162014209,O,0
23078,6814,gst,O,0
23079,6814,reg,O,0
23080,6814,no,O,0
23081,6814,000788250624,O,0
23082,6815,tax,O,0
23083,6815,invoice,O,0
23084,6816,desc,O,0
23085,6816,qty,O,0
23086,6816,price,O,0
23087,6816,amount,O,0
23088,6816,taxcode,O,0
23089,6817,rh,O,0
23090,6817,rm,O,0
23091,6818,51190030,O,0
23092,6818,al,O,0
23093,6818,bihun,O,0
23094,6818,istimewa,O,0
23095,6818,3kg,O,0
23096,6790,a,O,0
23097,6790,10x,O,0
23098,6790,1000,O,0
23099,6790,10000,O,0
23100,6790,zrl,O,0
23101,6791,060400063,O,0
23102,6791,sf,O,0
23103,6791,buah,O,0
23104,6791,keras,O,0
23105,6791,3kg,O,0
23106,6792,1,O,0
23107,6792,3680,O,0
23108,6792,3480,O,0
23109,6792,sr,O,0
23110,6793,sy,O,0
23111,6794,012700054,O,0
23112,6794,hore,O,0
23113,6794,red,O,0
23114,6794,kidney,O,0
23115,6794,rean,O,0
23116,6794,4256m,O,0
23117,6795,1,O,0
23118,6795,35800,O,0
23119,6795,5800,O,0
23120,6795,sr,O,0
23121,6796,91580020,O,0
23122,6796,cap,O,0
23123,6796,lang,O,0
23124,6796,jagung,O,0
23125,6796,manis,O,0
23126,6796,425gh,O,0
23127,6797,y,B-ORG,1
23128,6797,1k,O,0
23129,6797,65380,O,0
23130,6797,9380,O,0
23131,6797,sr,O,0
23132,6798,50460020,O,0
23133,6798,dairy,O,0
23134,6798,champ,O,0
23135,6798,evap,O,0
23136,6798,3906h,O,0
23137,6799,1k,O,0
23138,6799,11390,O,0
23139,6799,911390,O,0
23140,6799,sr,O,0
23141,6801,total,O,0
23142,6801,inc,O,0
23143,6801,gst,O,0
23144,6801,6,O,0
23145,6801,36250,B-TOT,7
23146,6802,rounding,O,0
23147,6802,adjustment,O,0
23148,6802,000,O,0
23149,6803,final,O,0
23150,6803,total,O,0
23151,6803,i,O,0
23152,6803,36250,B-TOT,7
23153,6804,cash,O,0
23154,6804,40000,O,0
23155,6805,change,O,0
23156,6805,3750,O,0
23157,6806,gst,O,0
23158,6806,summary,O,0
23159,6806,amount,O,0
23160,6806,rm,O,0
23161,6806,taxrm,O,0
23162,6807,zrl,O,0
23163,6807,0,O,0
23164,6807,10000,O,0
23165,6807,000,O,0
23166,6808,sr,O,0
23167,6808,6,O,0
23168,6808,24764,O,0
23169,6808,1486,O,0
23170,6809,co2102772,O,0
23171,6809,922017,B-TIM,5
23172,6809,1200,O,0
23173,6809,px,O,0
23174,6810,t03,O,0
23175,6810,2006,O,0
23176,6812,36250,B-TOT,7
23177,6819,bemed,I-ORG,2
23178,6819,sp,I-ORG,2
23179,6819,sdn,I-ORG,2
23180,6819,bhd,I-ORG,2
23181,6830,no49,I-ADD,4
23182,6830,jalan,I-ADD,4
23183,6830,dinar,I-ADD,4
23184,6830,uae,O,0
23185,6836,subang,B-ADD,3
23186,6836,perdana,I-ADD,4
23187,6837,40150,I-ADD,4
23188,6837,shah,I-ADD,4
23189,6837,alam,I-ADD,4
23190,6837,selangor,I-ADD,4
23191,6837,0e,O,0
23192,6838,037645,O,0
23193,6838,6155,O,0
23194,6839,gst,O,0
23195,6839,req,O,0
23196,6839,001734164460,O,0
23197,6840,cash,O,0
23198,6840,receipt,O,0
23199,6841,cb,O,0
23200,6841,59273500475,O,0
23201,6841,oaslanaot7,O,0
23202,6841,104925,O,0
23203,6842,gashiar,O,0
23204,6842,be,O,0
23205,6820,qty,O,0
23206,6820,codedesc,O,0
23207,6820,price,O,0
23208,6820,tatal,O,0
23209,6821,alpha,O,0
23210,6821,lipid,O,0
23211,6821,life,O,0
23212,6821,line,O,0
23213,6821,450mg,O,0
23214,6821,4506,O,0
23215,6822,1,O,0
23216,6822,184810,O,0
23217,6822,165n0,O,0
23218,6822,145,O,0
23219,6822,8r,O,0
23220,6823,41,O,0
23221,6823,type,O,0
23222,6823,1,O,0
23223,6824,subtotal,O,0
23224,6824,44500,O,0
23225,6825,raunding,O,0
23226,6825,adj,O,0
23227,6825,900,O,0
23228,6826,tatal,O,0
23229,6826,inclusive,O,0
23230,6826,gst,O,0
23231,6826,46500,O,0
23232,6827,master,O,0
23233,6827,16500,B-TOT,7
23234,6828,gst,O,0
23235,6828,summary,O,0
23236,6828,arnaunt,O,0
23237,6828,tax,O,0
23238,6831,ong,O,0
23239,6831,guat,O,0
23240,6831,chye,O,0
23241,6832,paints,O,0
23242,6833,3052,O,0
23243,6834,thank,O,0
23244,6834,you,O,0
23245,6835,piease,O,0
23246,6835,come,O,0
23247,6835,again,O,0
23248,6835,6,O,0
23249,6835,s60,O,0
23250,6843,b,B-ORG,1
23251,6843,best,I-ORG,2
23252,6843,restaurant,I-ORG,2
23253,6854,001610235p,O,0
23254,6857,gst,O,0
23255,6857,no,O,0
23256,6857,001800839168,O,0
23257,6858,012,O,0
23258,6858,jean,O,0
23259,6858,s8405petaling,O,0
23260,6858,jaya,B-ADD,3
23261,6859,selangor,I-ADD,4
23262,6859,darul,I-ADD,4
23263,6859,ehsan,I-ADD,4
23264,6860,tel,O,0
23265,6860,0122060,O,0
23266,6860,778,O,0
23267,6861,katax,O,0
23268,6861,invoice,O,0
23269,6862,bill,O,0
23270,6862,no,O,0
23271,6862,00118867,O,0
23272,6862,poso1,O,0
23273,6863,bizdate,O,0
23274,6863,10022017,B-TIM,5
23275,6844,cashier,O,0
23276,6844,manager,O,0
23277,6845,printed,O,0
23278,6845,10022317,O,0
23279,6845,010947,O,0
23280,6845,pm,O,0
23281,6845,rm,O,0
23282,6846,fishball,O,0
23283,6846,noodle,O,0
23284,6846,700,O,0
23285,6847,1,O,0
23286,6847,sub,O,0
23287,6847,to01,O,0
23288,6847,700,O,0
23289,6848,gst,O,0
23290,6848,6,O,0
23291,6848,042,O,0
23292,6849,rounding,O,0
23293,6849,adj,O,0
23294,6849,002,O,0
23295,6850,net,O,0
23296,6850,total,O,0
23297,6850,740,B-TOT,7
23298,6851,cash,O,0
23299,6851,7,O,0
23300,6851,4u,O,0
23301,6852,change,O,0
23302,6852,000,O,0
23303,6853,e,O,0
23304,6853,thank,O,0
23305,6853,youplease,O,0
23306,6853,come,O,0
23307,6853,again,O,0
23308,6855,https,O,0
23309,6855,m,O,0
23310,6855,facebook,O,0
23311,6855,combbestrestaurant,O,0
23312,6856,all,O,0
23313,6856,item,O,0
23314,6856,will,O,0
23315,6856,be,O,0
23316,6856,charges,O,0
23317,6856,gst,O,0
23318,6864,stad,O,0
23319,6864,june,O,0
23320,6875,best,B-ORG,1
23321,6875,restaurant,I-ORG,2
23322,6879,001610235p,O,0
23323,6880,gst,O,0
23324,6880,ng,O,0
23325,6880,001800839168,O,0
23326,6881,nu,O,0
23327,6881,an,O,0
23328,6881,ss4c5petaling,B-ADD,3
23329,6881,jaya,I-ADD,4
23330,6882,angor,O,0
23331,6882,darul,B-ADD,3
23332,6882,ehsan,I-ADD,4
23333,6883,i,O,0
23334,6883,0122060,O,0
23335,6883,778,O,0
23336,6884,it,O,0
23337,6884,tax,O,0
23338,6884,tnvoice,O,0
23339,6885,bill,O,0
23340,6885,no,O,0
23341,6885,00127408,O,0
23342,6885,poso1,O,0
23343,6865,bizdate,O,0
23344,6865,20032017,B-TIM,5
23345,6866,cashier,O,0
23346,6866,manager,O,0
23347,6867,printed,O,0
23348,6867,20032017,B-TIM,5
23349,6867,111235,O,0
23350,6867,am,O,0
23351,6867,ru,O,0
23352,6868,2,O,0
23353,6868,fishball,O,0
23354,6868,noodle,O,0
23355,6868,700,O,0
23356,6868,1400,O,0
23357,6869,2,O,0
23358,6869,sub,O,0
23359,6869,total,O,0
23360,6869,1400,O,0
23361,6870,gst,O,0
23362,6870,6,O,0
23363,6870,084,O,0
23364,6871,rounding,O,0
23365,6871,adj,O,0
23366,6871,001,O,0
23367,6872,net,O,0
23368,6872,total,O,0
23369,6872,1495,O,0
23370,6873,cash,O,0
23371,6873,148,O,0
23372,6874,change,O,0
23373,6874,000,O,0
23374,6876,os,O,0
23375,6876,youplease,O,0
23376,6876,come,O,0
23377,6876,again,O,0
23378,6877,https,O,0
23379,6877,mfacebookcombbestrestaurant,O,0
23380,6878,all,O,0
23381,6878,item,O,0
23382,6878,will,O,0
23383,6878,be,O,0
23384,6878,charges,O,0
23385,6878,gst,O,0
23386,6886,b,B-ORG,1
23387,6886,best,I-ORG,2
23388,6886,restaurant,I-ORG,2
23389,6897,001610235p,O,0
23390,6900,gst,O,0
23391,6900,no,O,0
23392,6900,001800839168,O,0
23393,6901,012,O,0
23394,6901,jean,O,0
23395,6901,s8405petaling,O,0
23396,6901,jaya,B-ADD,3
23397,6902,selangor,I-ADD,4
23398,6902,darul,I-ADD,4
23399,6902,ehsan,I-ADD,4
23400,6903,tel,O,0
23401,6903,0122060,O,0
23402,6903,778,O,0
23403,6904,fatax,O,0
23404,6904,invoice,O,0
23405,6905,bill,O,0
23406,6905,no,O,0
23407,6905,0011887,O,0
23408,6905,poso1,O,0
23409,6906,bizdate,O,0
23410,6906,10022017,B-TIM,5
23411,6887,cashier,O,0
23412,6887,manager,O,0
23413,6888,printed,O,0
23414,6888,10022317,O,0
23415,6888,010947,O,0
23416,6888,pm,O,0
